sample_id	NCBI_accession
f3190d37-8bb2-4528-9d8f-708bdb9be16a	SRR19064405
d148f6ec-bd93-4343-a14e-d68e59c44f84	SRR19064401
9d3f096d-1b57-4a4d-aa28-869dfab598c5	SRR19064400
0a2fb5d7-e70a-435e-974a-942e0693296f	SRR19064399
210e1a71-8640-4b10-9338-38dd2bf1ba7d	SRR19064398
67a37893-db5f-406b-9b66-bde58ecc07f9	SRR19064396
7bd659e3-445a-417d-94a1-39772e9cbed0	SRR19064395
6e11698c-7c5d-4d4d-b434-c445753f5a5d	SRR19064394
c64f790a-5966-40b5-aec3-7e2ee43d58df	SRR19064397
a0b9a9bb-1916-4348-8587-c3af800be7ea	SRR19064392
b95fec06-5ed3-4348-972f-5da2b2f14f98	SRR19064620
e5fc8ca7-464d-4810-a4da-32f3ee1c0753	SRR19064619
52869022-8789-4037-a28e-87578c4f59d4	SRR19064618
bf0dc095-fe5b-4cc2-be22-95b04aa556a9	SRR19064617
f9d66da2-273a-466b-adf7-9f79175fdf1b	SRR19064616
40931957-94b3-4eeb-987a-a25a2a591e73	SRR19064615
e58da2be-ef3f-4add-ae87-067c0777ae84	SRR19064614
3ae15c0d-ea2f-4d20-a02d-9a2c51e756d9	SRR19064612
3bc4fe6f-9aa9-48b3-b725-5cf4d10d15d3	SRR19064611
a196e0da-66e6-45c2-b76f-65f448e67343	SRR19064613
8efa34f8-4df3-44e9-abe4-48e79190a9dc	SRR19064609
6faf5db0-d91a-47e6-822b-fdeea5107314	SRR19064608
deea15f3-f9b1-471b-9245-e8995dd80f40	SRR19064607
f196592b-f650-4654-bb65-ac0c39e54fb7	SRR19064606
2fa9d528-7ef5-46c6-8c39-8260a9184483	SRR19064604
4df340c0-4f67-42db-aa0b-af4c741b748b	SRR19064603
df0f67a9-8a1d-4747-a63c-a8f411c6e9a4	SRR19064602
b0b0ba37-2240-4010-8ebe-9ee7033344fd	SRR19064605
8b2cd236-a3cc-4c8c-8764-94cf876e2cad	SRR19064601
de7676eb-9b51-4132-8392-832d6bd2d769	SRR19064853
f3d11eba-1aef-4a1e-b91e-836149936633	SRR19064852
37a8cc1b-9975-4ec9-8619-8daf9423f88b	SRR19064850
6c8ec7e1-b349-4710-9a31-74ab58d7c6bf	SRR19064849
8d86e1f4-646e-4ba8-8e7e-b4304dfe829b	SRR19064848
f496682e-ac5b-4295-a55c-ac782dff95de	SRR19064851
dd0677ed-10d3-4fff-a777-3230d4a5e3eb	SRR19064847
5863bb53-1bce-4e43-bfa1-b30863c45f57	SRR19064846
f804b566-33bd-491f-ae5c-aaef6e558dcd	SRR19064845
79b2f7d7-8a4b-4ef5-aa73-9c5c90e217a2	SRR19064844
92ad5310-d1de-4d18-86c4-285fb826e74c	SRR19064841
2563d908-926d-441c-9a0c-acfc91b8d53b	SRR19064840
1ed363b0-14cd-46d2-b380-e272d48a9abf	SRR19064843
75b10079-5c7c-45f4-baaa-de4ffe322b6a	SRR19064839
dfc44a97-fb34-4bca-afb5-ca8584a5dfb9	SRR19064838
6dcfa8b2-2e5a-47b6-9039-5a2f1b553e5b	SRR19064837
5bf41b75-1966-47d4-9e47-8684adc344e4	SRR19064836
