study_name	BioProject	sample_id	NCBI_accession	uuid
WallenZD_2022	PRJNA834801	SAMN28061713	SRR19064947	8e2cdba1-0432-4a0f-b391-9f039e404b8c
WallenZD_2022	PRJNA834801	SAMN28061714	SRR19064945	30fd02c0-d878-4ef2-be56-6f06c0f99d23
WallenZD_2022	PRJNA834801	SAMN28061715	SRR19064943	b98a8568-3199-4edd-924f-c75b1ac9bc80
WallenZD_2022	PRJNA834801	SAMN28061716	SRR19064942	adbd3e38-0360-45a0-a0c8-3ff1e015576e
WallenZD_2022	PRJNA834801	SAMN28061717	SRR19064941	2eb05baa-ce22-4c31-991b-a4c73e9da2f9
WallenZD_2022	PRJNA834801	SAMN28061718	SRR19064944	0fcc4051-192a-4459-ac2a-2479dc62b136
WallenZD_2022	PRJNA834801	SAMN28061719	SRR19064940	0bc0c6c0-ec24-4785-b5f4-a04224eaa20e
WallenZD_2022	PRJNA834801	SAMN28061720	SRR19064939	e94db435-0a3b-49de-a771-025b28465ee8
WallenZD_2022	PRJNA834801	SAMN28061721	SRR19064938	c8522308-1e2a-4908-800e-56f0a20b078c
WallenZD_2022	PRJNA834801	SAMN28061722	SRR19064937	39399037-a2ff-45c7-b5bd-49e36908de46
WallenZD_2022	PRJNA834801	SAMN28061723	SRR19064935	f4e3ecf1-7ee9-4c67-9034-a8c9c24eb3de
WallenZD_2022	PRJNA834801	SAMN28061724	SRR19064390	80e46de9-6c55-45c3-bd7f-82879f7edaf0
WallenZD_2022	PRJNA834801	SAMN28061725	SRR19064388	be2c77aa-108f-4e20-8066-df45b372d719
WallenZD_2022	PRJNA834801	SAMN28061726	SRR19064387	672e7f72-7bf4-4e54-a6b9-3c36d5b65508
WallenZD_2022	PRJNA834801	SAMN28061727	SRR19064386	2c190f8f-efe0-4bba-b19b-fa955854ee16
WallenZD_2022	PRJNA834801	SAMN28061728	SRR19064389	f6c0ce9b-0f92-41bc-85cb-be4c6f6b8eca
WallenZD_2022	PRJNA834801	SAMN28061729	SRR19064385	e526f6b9-755c-466a-af15-b7c0e2f8d086
WallenZD_2022	PRJNA834801	SAMN28061730	SRR19064384	a5760d3c-c93d-430e-9437-b6210bb0d866
WallenZD_2022	PRJNA834801	SAMN28061731	SRR19064383	3ff836b8-25e1-42c4-b101-df8d8073c5ca
WallenZD_2022	PRJNA834801	SAMN28061732	SRR19064382	c271830e-60a8-470f-9bb2-f0ad4683e867
WallenZD_2022	PRJNA834801	SAMN28061733	SRR19064380	913057bd-7d46-42fb-8988-0a5051518d9c
WallenZD_2022	PRJNA834801	SAMN28061734	SRR19064378	764f0c15-bb4b-4e64-be63-c62923344505
WallenZD_2022	PRJNA834801	SAMN28061735	SRR19064381	f721fd7f-135f-4ed0-aae3-4523e79900c0
WallenZD_2022	PRJNA834801	SAMN28061736	SRR19064377	3274e273-0068-48d6-af47-b629be02a690
WallenZD_2022	PRJNA834801	SAMN28061737	SRR19064376	f950cc16-3758-4cef-9f0b-088cd0ddb586
WallenZD_2022	PRJNA834801	SAMN28061738	SRR19064375	b26d8d28-33ef-4261-84f6-898b83fecf59
WallenZD_2022	PRJNA834801	SAMN28061739	SRR19064374	15be0832-981c-4a47-b347-d6d096a9afcd
WallenZD_2022	PRJNA834801	SAMN28061740	SRR19064372	0b5d22a1-b70e-4111-9938-9fb368cd3847
WallenZD_2022	PRJNA834801	SAMN28061741	SRR19064371	a2ba94a4-8fe3-49cb-b285-1076b172eac9
WallenZD_2022	PRJNA834801	SAMN28061742	SRR19064370	50cb9272-4486-439c-bf3b-9d61fd731df6
WallenZD_2022	PRJNA834801	SAMN28061743	SRR19064373	00d25afd-d151-4332-b2d2-da05f15c4097
WallenZD_2022	PRJNA834801	SAMN28061744	SRR19064700	0826967a-c14d-4a86-a3b0-3c25b4fb6f3c
WallenZD_2022	PRJNA834801	SAMN28061745	SRR19064699	7caef667-93db-4e22-b807-7f698d40f5cf
WallenZD_2022	PRJNA834801	SAMN28061746	SRR19064698	c246a921-3d0f-4adf-a90b-4f1f2438d924
WallenZD_2022	PRJNA834801	SAMN28061747	SRR19064696	7da33dd8-360f-4e43-8a9c-0a73e8590646
WallenZD_2022	PRJNA834801	SAMN28061748	SRR19064695	e0bd00b5-e3f9-4ccb-95d1-d288aea05d34
WallenZD_2022	PRJNA834801	SAMN28061749	SRR19064694	115a4492-81d7-4cb3-ab38-3fb33bd3f056
WallenZD_2022	PRJNA834801	SAMN28061750	SRR19064697	441119d0-f92a-49c3-9f95-60d66e4bb4c4
WallenZD_2022	PRJNA834801	SAMN28061751	SRR19064693	bc036bdd-0b5e-4b90-b5f4-5d6772147e06
