Run,AGE,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Group,HOST,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,litter_id,mouse_id,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,total_sequences
SRR28674791,1,WGS,302,391264556,PRJNA1099939,SAMN40961922,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",173625328,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-01-17,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243176,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG058AM2_1MTH_01172020,PAIRED,RANDOM,METAGENOMIC,hSCATG058,hSCATG058AM2,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG058AM2_1MTH_01172020,SRP501636,1619296
SRR28674792,12,WGS,302,342915866,PRJNA1099939,SAMN40961921,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",155537602,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-12-12,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243175,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG058AM2_12MTH_12122020,PAIRED,RANDOM,METAGENOMIC,hSCATG058,hSCATG058AM2,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG058AM2_12MTH_12122020,SRP501636,1314956
SRR28674793,12,WGS,302,389004992,PRJNA1099939,SAMN40961741,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",172973058,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-06-04,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243174,USA,North America,USA: Alabama,TG,Mus musculus,Illumina HiSeq X,hSCATG021AM2_12MTH_06042020,PAIRED,RANDOM,METAGENOMIC,hSCATG021,hSCATG021AM2,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG021AM2_12MTH_06042020,SRP501636,1552011
SRR28674800,3,WGS,302,275125624,PRJNA1099939,SAMN40961739,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",121859070,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-09-03,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243167,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG021AM1_3MTH_09032019,PAIRED,RANDOM,METAGENOMIC,hSCATG021,hSCATG021AM1,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG021AM1_3MTH_09032019,SRP501636,1077263
SRR28674805,12,WGS,302,276987756,PRJNA1099939,SAMN40961889,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",124914679,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-07-08,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243162,USA,North America,USA: Alabama,TG,Mus musculus,Illumina HiSeq X,hSCATG041AM3_12MTH_07082020,PAIRED,RANDOM,METAGENOMIC,hSCATG041,hSCATG041AM3,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG041AM3_12MTH_07082020,SRP501636,999445
SRR28674810,12,WGS,302,265740974,PRJNA1099939,SAMN40961877,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",118452798,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-07-08,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243157,USA,North America,USA: Alabama,TG,Mus musculus,Illumina HiSeq X,hSCATG040AM5_12MTH_07082020,PAIRED,RANDOM,METAGENOMIC,hSCATG040,hSCATG040AM5,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG040AM5_12MTH_07082020,SRP501636,1025279
SRR28674814,12,WGS,302,391452702,PRJNA1099939,SAMN40961873,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",175125907,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-07-08,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243153,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG039AM7_12MTH_07082020,PAIRED,RANDOM,METAGENOMIC,hSCATG039,hSCATG039AM7,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:59:00Z,1,hSCATG039AM7_12MTH_07082020,SRP501636,1558629
SRR28674815,6,WGS,302,452675954,PRJNA1099939,SAMN40961872,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",199088348,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-01-08,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243152,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG039AM6_6MTH_01082020,PAIRED,RANDOM,METAGENOMIC,hSCATG039,hSCATG039AM6,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG039AM6_6MTH_01082020,SRP501636,1795715
SRR28674816,3,WGS,302,408690560,PRJNA1099939,SAMN40961871,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",182116152,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-10-08,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243151,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG039AM6_3MTH_10082019,PAIRED,RANDOM,METAGENOMIC,hSCATG039,hSCATG039AM6,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG039AM6_3MTH_10082019,SRP501636,1514460
SRR28674817,6,WGS,302,433103938,PRJNA1099939,SAMN40961736,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",190783412,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-12-03,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243150,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG020AM1_6MTH_12032019,PAIRED,RANDOM,METAGENOMIC,hSCATG020,hSCATG020AM1,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG020AM1_6MTH_12032019,SRP501636,1720000
SRR28674818,6,WGS,302,397192212,PRJNA1099939,SAMN40961848,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",174509824,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-01-02,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243149,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG036AM3_6MTH_01022020,PAIRED,RANDOM,METAGENOMIC,hSCATG036,hSCATG036AM3,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG036AM3_6MTH_01022020,SRP501636,1602367
SRR28674828,6,WGS,302,438206228,PRJNA1099939,SAMN40961824,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",194100056,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-01-02,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243139,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG034AM3_6MTH_01022020,PAIRED,RANDOM,METAGENOMIC,hSCATG034,hSCATG034AM3,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG034AM3_6MTH_01022020,SRP501636,1781412
SRR28674829,3,WGS,302,468397470,PRJNA1099939,SAMN40961823,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",207297031,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-10-03,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243138,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG034AM3_3MTH_10032019,PAIRED,RANDOM,METAGENOMIC,hSCATG034,hSCATG034AM3,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG034AM3_3MTH_10032019,SRP501636,1951258
SRR28674835,12,WGS,302,251940178,PRJNA1099939,SAMN40961769,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",115457720,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-06-11,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243132,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG025AM2_12MTH_06112020,PAIRED,RANDOM,METAGENOMIC,hSCATG025,hSCATG025AM2,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:59:00Z,1,hSCATG025AM2_12MTH_06112020,SRP501636,941458
SRR28674836,6,WGS,302,401506886,PRJNA1099939,SAMN40961768,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",182571382,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-12-16,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243131,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG023AM3_6MTH_12162019,PAIRED,RANDOM,METAGENOMIC,hSCATG023,hSCATG023AM3,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG023AM3_6MTH_12162019,SRP501636,1576133
SRR28674849,3,WGS,302,430292922,PRJNA1099939,SAMN40961907,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",191411009,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-02-19,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243118,USA,North America,USA: Alabama,TG,Mus musculus,Illumina HiSeq X,hSCATG053AM1_3MTH_02192020,PAIRED,RANDOM,METAGENOMIC,hSCATG053,hSCATG053AM1,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:57:00Z,1,hSCATG053AM1_3MTH_02192020,SRP501636,1732526
SRR28674850,3,WGS,302,462901674,PRJNA1099939,SAMN40961899,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",203403371,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-11-12,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243117,USA,North America,USA: Alabama,TG,Mus musculus,Illumina HiSeq X,hSCATG043AM3_3MTH_11122019,PAIRED,RANDOM,METAGENOMIC,hSCATG043,hSCATG043AM3,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG043AM3_3MTH_11122019,SRP501636,1477977
SRR28674851,1,WGS,302,442100518,PRJNA1099939,SAMN40961898,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",191471745,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-09-11,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243116,USA,North America,USA: Alabama,TG,Mus musculus,Illumina HiSeq X,hSCATG043AM3_1MTH_09112019,PAIRED,RANDOM,METAGENOMIC,hSCATG043,hSCATG043AM3,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG043AM3_1MTH_09112019,SRP501636,1771035
SRR28674852,12,WGS,302,469306188,PRJNA1099939,SAMN40961897,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",204136934,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-08-11,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243115,USA,North America,USA: Alabama,TG,Mus musculus,Illumina HiSeq X,hSCATG043AM3_12MTH_08112020,PAIRED,RANDOM,METAGENOMIC,hSCATG043,hSCATG043AM3,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T16:00:00Z,1,hSCATG043AM3_12MTH_08112020,SRP501636,1873601
SRR28674855,1,WGS,302,193609180,PRJNA1099939,SAMN40961894,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",91079135,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-09-11,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243112,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG043AM2_1MTH_09112019,PAIRED,RANDOM,METAGENOMIC,hSCATG043,hSCATG043AM2,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T16:00:00Z,1,hSCATG043AM2_1MTH_09112019,SRP501636,631988
SRR28674856,12,WGS,302,429475710,PRJNA1099939,SAMN40961893,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",199788841,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-08-11,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243111,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG043AM2_12MTH_08112020,PAIRED,RANDOM,METAGENOMIC,hSCATG043,hSCATG043AM2,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG043AM2_12MTH_08112020,SRP501636,1592662
SRR28674859,12,WGS,302,305524038,PRJNA1099939,SAMN40961861,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",137356806,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-07-08,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243108,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG039AM2_12MTH_07082020,PAIRED,RANDOM,METAGENOMIC,hSCATG039,hSCATG039AM2,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG039AM2_12MTH_07082020,SRP501636,1182398
SRR28674860,3,WGS,302,586421788,PRJNA1099939,SAMN40961735,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",252699002,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-09-03,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243107,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG020AM1_3MTH_09032019,PAIRED,RANDOM,METAGENOMIC,hSCATG020,hSCATG020AM1,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T16:00:00Z,1,hSCATG020AM1_3MTH_09032019,SRP501636,2464333
SRR28674861,6,WGS,302,333111134,PRJNA1099939,SAMN40961860,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",153231397,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-01-08,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243106,USA,North America,USA: Alabama,TG,Mus musculus,Illumina HiSeq X,hSCATG037AM5_6MTH_01082020,PAIRED,RANDOM,METAGENOMIC,hSCATG037,hSCATG037AM5,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG037AM5_6MTH_01082020,SRP501636,1235592
SRR28674865,6,WGS,302,322607574,PRJNA1099939,SAMN40961856,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",147414079,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-01-08,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243102,USA,North America,USA: Alabama,TG,Mus musculus,Illumina HiSeq X,hSCATG037AM3_6MTH_01082020,PAIRED,RANDOM,METAGENOMIC,hSCATG037,hSCATG037AM3,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG037AM3_6MTH_01082020,SRP501636,1240361
SRR28674866,12,WGS,302,328561806,PRJNA1099939,SAMN40961833,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",149417975,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-06-30,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243101,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG035AM2_12MTH_06302020,PAIRED,RANDOM,METAGENOMIC,hSCATG035,hSCATG035AM2,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG035AM2_12MTH_06302020,SRP501636,1229610
SRR28674867,6,WGS,302,386893408,PRJNA1099939,SAMN40961832,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",171879490,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2020-01-02,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243100,USA,North America,USA: Alabama,TG,Mus musculus,Illumina HiSeq X,hSCATG035AM1_6MTH_01022020,PAIRED,RANDOM,METAGENOMIC,hSCATG035,hSCATG035AM1,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:59:00Z,1,hSCATG035AM1_6MTH_01022020,SRP501636,1461425
SRR28674868,3,WGS,302,240522162,PRJNA1099939,SAMN40961831,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",115310575,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-10-03,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243099,USA,North America,USA: Alabama,TG,Mus musculus,Illumina HiSeq X,hSCATG035AM1_3MTH_10032019,PAIRED,RANDOM,METAGENOMIC,hSCATG035,hSCATG035AM1,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:58:00Z,1,hSCATG035AM1_3MTH_10032019,SRP501636,886732
SRR28674869,6,WGS,302,564611348,PRJNA1099939,SAMN40961732,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",241714062,UNIVERSITY OF ALABAMA AT BIRMINGHAM,2019-12-03,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",mouse gut,mouse gut,fecal material [ENVO:00002003],SRX24243098,USA,North America,USA: Alabama,NTG,Mus musculus,Illumina HiSeq X,hSCATG018AM5_6MTH_12032019,PAIRED,RANDOM,METAGENOMIC,hSCATG018,hSCATG018AM5,mouse gut metagenome,ILLUMINA,2024-04-15T00:00:00Z,2024-04-14T15:59:00Z,1,hSCATG018AM5_6MTH_12032019,SRP501636,2280177
